Portfolio,Department/Agency,Outcome,Program,Expense type,Appropriation type,Description,2012-13,2013-14,2014-15,2015-16,2016-17,Source document,Source table,URL
Immigration and Citizenship portfolio,Border Management,Service Delivery,Identity,,,,29410.0,32088.0,24842.7,19335.1,23211.9,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Border Management,Policy Advice and Program Design,Borders,,,,27847.0,26779.0,32818.1,26697.6,30260.9,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Border Management,Policy Advice and Program Design,Identity,,,,19542.0,20078.0,15520.3,14912.1,14519.4,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Visa Compliance and Status Resolution,"Compliance Resolution, Community Care and Assistance",,,,,9289.0,9448.0,9311.0,7459.3,6285.3,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Visa Compliance and Status Resolution,Service Delivery,Detection Onshore,,,,52485.0,53816.0,65154.4,66247.9,70998.9,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Visa Compliance and Status Resolution,Service Delivery,Removals,,,,16874.0,16939.0,18154.9,20270.5,23621.3,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Visa Compliance and Status Resolution,Service Delivery,Status Resolution,,,,17944.0,26186.0,23836.1,29360.4,23612.0,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Visa Compliance and Status Resolution,Policy Advice and Program Design,Detection Onshore,,,,20236.0,19869.0,20172.1,17166.4,18317.7,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Visa Compliance and Status Resolution,Policy Advice and Program Design,Removals,,,,4979.0,4954.0,4476.9,4273.8,4145.2,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Visa Compliance and Status Resolution,Policy Advice and Program Design,Status Resolution,,,,6150.0,6087.0,5568.1,5467.1,5853.0,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Onshore Detention Network,Community and Detention Services,,,,,59222.0,60163.0,50483.2,56111.6,53079.1,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Onshore Detention Network,Payments under Section 33 (FMA Act) - Act of Grace Payments,,,,,100.0,100.0,87.1,76.1,76.1,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Onshore Detention Network,Recovery of Removal Charges and Detention Costs,,,,,3666.0,3849.0,3636.5,3392.6,3931.3,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Onshore Detention Network,Service Delivery,,,,,24610.0,24565.0,27208.5,32808.8,35353.7,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Onshore Detention Network,Policy Advice and Program Design,,,,,2335.0,2232.0,1742.0,2144.3,1844.9,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Offshore Asylum Seeker Management,Community and Detention Services,,,,,1709539.0,2458141.0,2442779.7,2573960.2,1966999.3,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Offshore Asylum Seeker Management,Service Delivery,,,,,360579.0,373820.0,405418.6,352935.2,294036.4,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Offshore Asylum Seeker Management,Policy Advice and Program Design,,,,,36326.0,35393.0,35452.0,33715.9,33186.4,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Foreign Fishers,Community and Detention Services,,,,,9518.0,9679.0,10727.4,12605.3,15466.8,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Foreign Fishers,Service Delivery,,,,,2216.0,2227.0,2124.2,1764.3,2035.7,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Foreign Fishers,Policy Advice and Program Design,,,,,494.0,494.0,389.0,420.3,414.7,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Regional Cooperation and Associated Activities,Management and Care of Irregular Immigrants in Indonesia,,,,,7891.0,0.0,0.0,0.0,0.0,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Regional Cooperation and Associated Activities,Regional Cooperation and Capacity Building,,,,,42493.0,28472.0,24706.6,29891.3,33585.2,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Regional Cooperation and Associated Activities,Returns and Reintegration Assistance packages,,,,,1726.0,4375.0,4905.5,4857.1,5020.2,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Regional Cooperation and Associated Activities,Regional Support Office,,,,,1471.0,1753.0,2027.9,1546.2,1930.4,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Regional Cooperation and Associated Activities,Combatting People Smuggling - Address irregular migration in region,,,,,2120.0,1051.0,1311.6,1244.2,1226.1,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Regional Cooperation and Associated Activities,Service Delivery,,,,,3571.0,303.0,365.9,302.9,376.2,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Regional Cooperation and Associated Activities,Policy Advice and Program Design,,,,,9076.0,16699.0,19840.6,23899.1,18857.5,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Refugee Status Determinations for Offshore Entry Persons,,,,,,26348.0,0.0,0.0,0.0,0.0,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Settlement Services for Migrants and Refugees,Adult Migrant English Program,,,,,238847.0,264475.0,209878.4,217690.6,200077.5,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Settlement Services for Migrants and Refugees,Grant to Refugees Council of Australia,,,,,140.0,140.0,111.7,99.4,88.2,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Settlement Services for Migrants and Refugees,Grants for Community Settlement,,,,,40688.0,45537.0,50082.2,40843.8,46610.3,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Settlement Services for Migrants and Refugees,Humanitarian Settlement Services,,,,,87702.0,134252.0,166190.9,168662.3,165848.7,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Settlement Services for Migrants and Refugees,National Accreditation Authority for Translators and Interpreters Ltd - contribution,,,,,612.0,623.0,618.2,562.4,485.3,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Settlement Services for Migrants and Refugees,Supervision and welfare for unaccompanied humanitarian minors,,,,,23876.0,11586.0,12601.3,13808.7,16576.1,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Settlement Services for Migrants and Refugees,Service Delivery,AMEP Administration,,,,2406.0,2413.0,2301.8,2062.5,2184.1,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Settlement Services for Migrants and Refugees,Service Delivery,Free Translating and Interpreting Services,,,,13716.0,14810.0,16442.8,18485.4,14992.0,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Settlement Services for Migrants and Refugees,Service Delivery,Humanitarian Settlement Services,,,,11064.0,11045.0,9299.7,8852.2,10098.6,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Settlement Services for Migrants and Refugees,Service Delivery,Settlement Planning and Information Delivery,,,,8844.0,8994.0,10614.6,11338.0,11829.6,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Settlement Services for Migrants and Refugees,Service Delivery,Support for Community Services,,,,6881.0,6884.0,6277.5,5911.4,6265.8,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Settlement Services for Migrants and Refugees,Service Delivery,TIS-On-site Interpreting,,,,7204.0,8986.0,7234.6,8964.2,10271.9,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Settlement Services for Migrants and Refugees,Service Delivery,TIS-Telephone Interpreting,,,,21461.0,26770.0,25417.5,21627.7,19063.1,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Settlement Services for Migrants and Refugees,Policy Advice and Program Design,AMEP Administration,,,,3100.0,3008.0,2427.7,2775.3,3355.6,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Settlement Services for Migrants and Refugees,Policy Advice and Program Design,Free Translating and Interpreting Services,,,,2357.0,3092.0,2405.1,2330.4,2086.3,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Settlement Services for Migrants and Refugees,Policy Advice and Program Design,Humanitarian Settlement Services,,,,4845.0,4716.0,5830.4,6101.6,4606.5,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Settlement Services for Migrants and Refugees,Policy Advice and Program Design,Settlement Planning and Information Delivery,,,,4007.0,3444.0,3459.9,3233.2,3219.4,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Settlement Services for Migrants and Refugees,Policy Advice and Program Design,Support for Community Services,,,,1732.0,1674.0,1780.8,1738.4,1904.6,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Settlement Services for Migrants and Refugees,Policy Advice and Program Design,TIS-On-site Interpreting,,,,2.0,2.0,2.1,2.2,2.2,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Settlement Services for Migrants and Refugees,Policy Advice and Program Design,TIS-Telephone Interpreting,,,,25.0,23.0,20.4,16.2,17.7,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Multicultural and Citizenship Services,Diversity and Social Cohesion ,,,,,1906.0,1900.0,1794.9,1713.3,1927.6,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Multicultural and Citizenship Services,Grants for Multicultural Affairs,,,,,732.0,9543.0,7365.8,5573.5,4477.6,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Multicultural and Citizenship Services,Mirrabooka Multicultural Centre - contribution,,,,,419.0,0.0,0.0,0.0,0.0,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Multicultural and Citizenship Services,Service Delivery,Decision on Citizenship Status,,,,49186.0,50414.0,50877.1,45766.9,56639.0,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Multicultural and Citizenship Services,Service Delivery,Promoting the Value of Australian Citizenship,,,,2184.0,2151.0,2431.2,2067.8,1716.8,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Multicultural and Citizenship Services,Service Delivery,Promoting the Benefits of a United and Diverse Society,,,,5722.0,5621.0,6862.0,7859.3,7643.4,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Multicultural and Citizenship Services,Policy Advice and Program Design,Decision on Citizenship Status,,,,10579.0,10524.0,11295.9,11240.5,13398.1,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Multicultural and Citizenship Services,Policy Advice and Program Design,Promoting the Value of Australian Citizenship,,,,1997.0,1985.0,1664.7,1772.1,1524.7,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Multicultural and Citizenship Services,Policy Advice and Program Design,Promoting the Benefits of a United and Diverse Society,,,,6285.0,6657.0,7143.8,7439.6,6778.4,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Immigration and Citizenship portfolio,Migration Review Tribunal and Refugee Review Tribunal,,,,,,81784.0,76610.0,93561.2,89360.7,69141.6,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Attorney-General portfolio,Attorney-General's Department,Attorney-General�s Department Operating Expenses,Civil Justice and Legal Services,,,,111235.0,132657.0,117361.1,114977.6,91824.3,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Attorney-General portfolio,Attorney-General's Department,Attorney-General�s Department Operating Expenses,National Security and Criminal Justice,,,,155430.0,154720.0,174590.2,148942.3,117737.5,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Attorney-General portfolio,Attorney-General's Department,Justice Services,,,,,82035.0,112406.0,109853.9,93476.6,91530.4,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Attorney-General portfolio,Attorney-General's Department,Family Relationships,,,,,163008.0,169392.0,151773.3,163944.7,155229.4,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Attorney-General portfolio,Attorney-General's Department,Indigenous law and Justice,,,,,129638.0,136595.0,109056.3,89989.7,107565.6,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Attorney-General portfolio,Attorney-General's Department,National Security and Criminal Justice,,,,,63347.0,74145.0,86419.7,102838.8,88515.7,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Attorney-General portfolio,Attorney-General's Department,Australian Government Disaster Financial Support Payments,,,,,223482.0,37368.0,35053.0,38191.5,37946.7,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Attorney-General portfolio,Attorney-General's Department,Royal Commission into Institutional Responses to Child Sexual Abuse,,,,,30997.0,73752.0,79282.7,98317.8,89796.1,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Attorney-General portfolio,Administrative Appeals Office,,,,,,38068.0,39123.0,31546.4,37081.8,37267.8,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Attorney-General portfolio,Australian Commission for Law Enforcement Integrity,,,,,,8180.0,7615.0,8611.1,9496.1,11653.5,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Attorney-General portfolio,Australian Crime Commission,,,,,,104867.0,101787.0,91197.0,89851.5,97094.8,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Attorney-General portfolio,Australian Customs and Border Protection,Passenger facilitation,,,,,235951.0,238220.0,190933.9,171511.7,167741.5,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Attorney-General portfolio,Australian Customs and Border Protection,Trade facilitation,,,,,218856.0,222760.0,209904.2,238025.2,217915.6,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Attorney-General portfolio,Australian Customs and Border Protection,Border protection and enforcement,,,,,273629.0,259600.0,226937.1,231857.7,210246.2,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Attorney-General portfolio,Australian Customs and Border Protection,Civil maritime surveillance and response,,,,,328656.0,342189.0,277654.5,343934.8,387652.3,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Attorney-General portfolio,Australian Customs and Border Protection,Border-related revenue collection,,,,,74366.0,73600.0,71730.4,58366.1,64526.5,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Attorney-General portfolio,Australian Customs and Border Protection,Other administered,,,,,3416.0,3428.0,3410.8,4224.6,4613.4,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Attorney-General portfolio,Australian Federal Police,Reduced criminal and security threats to Australia's interests,National Security�Policing ,,,,347459.0,351675.0,367677.1,429895.1,363301.2,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Attorney-General portfolio,Australian Federal Police,Reduced criminal and security threats to Australia's interests,International Deployments,,,,323908.0,299780.0,242991.2,292790.8,233576.6,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Attorney-General portfolio,Australian Federal Police,Reduced criminal and security threats to Australia's interests,Operations�Policing,,,,267931.0,272975.0,292027.5,268425.8,238530.4,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Attorney-General portfolio,Australian Federal Police,Reduced criminal and security threats to Australia's interests,Close Operational Support,,,,284419.0,286075.0,284371.1,224243.7,233016.3,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Attorney-General portfolio,Australian Federal Police,ACT Community Policing,,,,,152778.0,162973.0,186896.0,189909.9,165767.4,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Attorney-General portfolio,Australian Human Rights Commission,,,,,,25057.0,25518.0,28058.9,32237.2,24729.2,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
